,Dataset,iteration,isMasked,threshold,MALE_test,RMSE_test,MAPE_test,MALE_train,RMSE_train,MAPE_train
0,nl,4,False,1.0,0.14209298133674844,143698.14880144093,10.946224818675539,0.11137402833326598,116270.14542248702,7.835478177150233
0,nl,4,True,0.1,0.1490125323157504,148854.83437727112,11.844965802540191,0.10692661086844345,116129.04100138517,7.482770833333316
0,nl,4,True,1.0,0.14115602211184977,143029.33068272157,10.780372956180514,0.10982824904220027,112583.81963876267,7.736163990825727
0,nl,4,True,2.5,0.14456780401174768,150073.05779825884,11.276286696982584,0.11150884254074137,116468.78395328137,7.914712499999946
0,nl,4,True,5.0,0.15511389706248918,155230.78495811438,12.497821639784942,0.09963765274835026,100296.38234034117,6.9445164075992345
0,nl,4,True,10.0,0.16517321417094658,173975.82259148164,12.9241759832149,0.11129883320827035,124462.97538037013,7.914462500000063
0,nl,4,True,25.0,0.1904475716678398,174761.09884780576,15.010278076018857,0.09711069391148268,102730.95616185188,6.444922413793163
0,nl,4,True,35.0,0.17509495304707065,190218.0417324576,13.846123433583973,0.10563559370183995,115925.75718005546,7.005305555555555
0,nl,4,True,50.0,0.18293686530315068,178207.5815019801,15.178650041726662,0.10981589668232557,122192.1556524764,7.3443461538461925
0,nl,5,False,1.0,0.14228199203209776,169111.86295438765,11.076471368648063,0.0963172426044715,96734.96669535375,6.7165197841726085
0,nl,5,True,0.1,0.14269076069617673,139594.57218405604,11.342374374217842,0.11264015909597969,115786.001851641,8.056349085365868
0,nl,5,True,1.0,0.14666360507981877,159002.48389295023,11.59667874561058,0.12358822414423179,131845.3690414507,9.192581120943991
0,nl,5,True,2.5,0.14634689320215247,159760.0385980126,11.216795891608365,0.1034078108541213,105261.13972998783,7.190837500000062
0,nl,5,True,5.0,0.15431744017660384,150423.11859035198,11.915516369047625,0.11116828843075463,112298.02023500865,7.812273809523769
0,nl,5,True,10.0,0.17083035969558158,165953.38932288773,13.069592583452955,0.10202077587063836,110816.4350697584,6.683468749999953
0,nl,5,True,25.0,0.1657836381129178,171968.10742467514,13.531072418440825,0.10007862987440536,106837.72378886663,6.78956639566399
0,nl,5,True,35.0,0.19675086172135486,184167.45952392716,15.693238089821865,0.11235086606869568,123681.3891315047,7.645884955752168
0,nl,5,True,50.0,0.18905369543827522,180223.50047507932,14.92937243051536,0.10987279973628977,123413.37094598345,7.455918927648579
0,nl,6,False,1.0,0.1450187589648081,139425.81428342673,11.676421630094039,0.10739829725445069,113602.16903543907,7.4511038961038265
0,nl,6,True,0.1,0.14725683553675248,148248.39887890674,11.031900075091164,0.10529973550951423,111231.73405933814,7.1220000000000425
0,nl,6,True,1.0,0.1496015632222157,148609.32401859426,11.632267473118274,0.11198859630504808,111962.37628344806,8.171254380841159
0,nl,6,True,2.5,0.15105757725000463,147238.9622672101,11.560431438323935,0.10004633361228855,101842.62374665629,6.937000000000072
0,nl,6,True,5.0,0.15292951813302494,138205.96124443947,12.366741959951488,0.11236510058962286,113187.18804784805,7.958973311546911
0,nl,6,True,10.0,0.1694077509804965,155120.07015006666,12.897217314063598,0.11190969587789419,120914.77180314512,7.850128534704338
0,nl,6,True,25.0,0.17071052454471383,165354.00348001852,13.375396013708512,0.10049180356283068,102811.52011590223,6.715491071428536
0,nl,6,True,35.0,0.18000224721525288,161818.92721821374,14.039562107412095,0.10687186691276221,111235.24121349197,7.1857440476190675
0,nl,6,True,50.0,0.18478757870772855,184639.32796919017,15.588480636799726,0.12202957114700587,127987.71480692895,8.869861111111026
0,nl,7,False,1.0,0.14491113932092684,147956.73247275245,11.04748563825292,0.11571955450266025,125272.734824991,8.488562499999915
0,nl,7,True,0.1,0.14353954559104018,151360.7922960194,11.162388857697078,0.10271826050022166,113121.40415057805,6.9993854166667075
0,nl,7,True,1.0,0.14480657145051634,159126.54542544662,10.939364471326249,0.11190534127207968,113882.06035672445,7.96887123745816
0,nl,7,True,2.5,0.15152706717813974,143475.69844401817,11.849972303921552,0.10934969881558022,115969.9388824027,7.6502500000000415
0,nl,7,True,5.0,0.15447563978302586,147348.07019614155,11.960968320135326,0.10591996636383816,107669.86583464917,7.440186915887879
0,nl,7,True,10.0,0.16838048615216433,160186.61990464816,13.478864953697457,0.10087649020549452,109158.9055808919,6.723815476190436
0,nl,7,True,25.0,0.18870987827326138,191315.14049781495,15.39527757578411,0.11161647634884796,120505.36752795152,7.510399999999951
0,nl,7,True,35.0,0.18257498017870488,192569.1198231973,14.711093628844715,0.10853168371460548,122240.96556296351,7.085477150537701
0,nl,7,True,50.0,0.18309974834866088,197603.68636472817,14.504796274038412,0.1173869883894621,130437.86802884887,8.187621013667414
0,nl,8,False,1.0,0.1413269868397219,146933.06363501592,10.645126642019564,0.11759074866378089,129891.7647667712,8.484253826530546
0,nl,8,True,0.1,0.1488691359580219,147905.93816817435,11.784370480225952,0.11314396577511328,119467.00708680648,8.120373563218305
0,nl,8,True,1.0,0.15114838662267124,148131.21213276454,11.891433035714325,0.10968167843713605,111836.7801631901,7.775755613126166
0,nl,8,True,2.5,0.1571356493619536,142756.76151519973,12.171317867580884,0.1079413205021852,109698.14764234053,7.703877388535073
0,nl,8,True,5.0,0.1551991243932706,151815.43693405145,11.783920820486514,0.10687777342785072,111274.18238444462,7.410788043478276
0,nl,8,True,10.0,0.16094116652349136,156764.90634680557,12.348344494047566,0.11303571867150365,119817.31847823715,7.963247126436696
0,nl,8,True,25.0,0.18351727117156644,189794.878017877,14.729168025362341,0.11323007313125226,118890.67519361475,8.005881294963975
0,nl,8,True,35.0,0.18570912254894775,176945.90025683603,14.372287431318684,0.11330142794350212,128854.13590045934,7.686270833333316
0,nl,8,True,50.0,0.18563320663234634,171661.5632288899,14.42798286609149,0.10207862098844568,119752.02169213216,6.334905205655556
0,nl,9,False,1.0,0.1481886435624372,143108.56630325588,11.73872903934524,0.10932107373699462,111728.78675075514,7.789050751879794
0,nl,9,True,0.1,0.142449557460438,138932.3469510533,11.398100595238104,0.11517424203463925,117835.86996008712,8.326883928571393
0,nl,9,True,1.0,0.1457331281990374,146018.68790504546,11.590972618590097,0.10624799365147045,108218.68646565895,7.37170652173913
0,nl,9,True,2.5,0.15193792526957106,152669.7485525848,12.107922619047573,0.1097923834301766,114994.71734491063,7.489583333333292
0,nl,9,True,5.0,0.15388606852173795,148731.814230269,12.28738565634219,0.10645556488427409,113122.64394439671,7.302371987951742
0,nl,9,True,10.0,0.1701129501786834,163465.4572599782,13.12607485006314,0.10913496721953217,117631.9293157938,7.474177631578936
0,nl,9,True,25.0,0.16760054441146469,169259.47046210995,13.072716237437207,0.09942880536926377,96472.56276877141,6.610217391304348
0,nl,9,True,35.0,0.18301550150154283,170560.8775627316,14.392133928571443,0.11004707085270475,120971.07137383844,7.32596638655464
0,nl,9,True,50.0,0.18312215952866284,176044.56122711886,14.115667383877412,0.11518982430533208,128156.82441574715,7.9397205882353825
0,nl,10,False,1.0,0.14388416241903626,147718.40963110977,11.29460747907946,0.11792853501492091,122666.78423518041,8.593504901960854
0,nl,10,True,0.1,0.14642948446096865,139005.97380300373,11.699620476922098,0.11438712787006344,122597.81881453928,8.296095890411017
0,nl,10,True,1.0,0.14596569361302136,138353.4914659236,11.336203282828274,0.1147647596871446,112953.71990380644,8.276733333333377
0,nl,10,True,2.5,0.1561300221587077,142248.34267538018,12.642172976100532,0.11207709691115972,122445.0854685473,7.994614583333376
0,nl,10,True,5.0,0.1561187633112847,149114.18632292715,12.201722811059899,0.10030960768985792,104876.74753942985,6.974220988538652
0,nl,10,True,10.0,0.16051641990205454,170061.59261232306,12.183886833264859,0.11209814746598956,120091.9057625468,8.009277777777777
0,nl,10,True,25.0,0.17856160850235056,190019.94668752784,14.750080934171978,0.09829700050935375,99275.19690342735,6.603376623376553
0,nl,10,True,35.0,0.1906563035050189,182193.27011745624,15.189670511909851,0.11836386578674678,121699.2678370506,8.318147727272747
0,nl,10,True,50.0,0.182288448071935,186771.85742566903,14.667996401515188,0.11146318163198728,126816.26879641486,7.692490468409504
