,Dataset,iteration,isMasked,threshold,MALE_test,RMSE_test,MAPE_test,MALE_train,RMSE_train,MAPE_train
0,kc,4,True,0.2,0.11230713012199599,114056.9304386823,7.881878695431394,0.10576158429223179,97793.16685772952,7.325675498188435
0,kc,4,True,0.35,0.11162882612813407,124101.35165615952,7.83004302116288,0.10387344393673353,96130.66119865696,7.1429057315578
0,kc,4,True,0.6,0.11147684981746878,114973.15058452859,7.701569357366757,0.10253432079949787,93752.86094058039,7.019050000000047
0,kc,4,True,0.8,0.11327782468485206,137581.7721354516,7.929047378220659,0.10632421538129043,99052.07044240924,7.3920807288327035
0,kc,4,True,1.0,0.11328723704208409,121661.83452999947,7.812208170063697,0.10190814895948141,96904.73317705479,6.900921851188454
0,kc,5,True,1.0,0.11333126554795624,115112.78739162417,7.865928467278504,0.10258136186115141,95633.87895287761,7.011419151327752
0,kc,5,True,0.01,0.11302895628018099,127166.27815394413,7.948655985044745,0.10443942443141349,98117.43781503444,7.204397044234429
0,kc,5,True,0.05,0.11231032791252217,108733.5865226673,8.049887759811956,0.10457084452747346,96602.77514179419,7.233704809657718
0,kc,5,True,0.1,0.11186001935952522,121989.308733003,7.862790302441719,0.104200435624814,98635.29525317671,7.128503637566164
0,kc,5,True,0.2,0.11299471700099192,122069.90375535938,7.753160040526133,0.10073174732046893,94353.83818007143,6.895304922490339
0,kc,5,True,0.35,0.11320544807067504,122384.39133199895,7.961461174348355,0.09934356199374887,92579.05866840514,6.70478050852671
0,kc,5,True,0.6,0.11349273059424295,129834.075953007,8.023228820332472,0.09992224423099691,91092.0522063708,6.8446242075408685
0,kc,5,True,0.8,0.11276362341046556,124782.09986264343,7.8918973958333,0.10524946995032884,98863.20087926848,7.2789222124927555
0,kc,5,True,1.0,0.1125293458817867,128457.1539348787,7.98792000576997,0.10016602557054398,92658.6046777289,6.8438964903422
0,kc,6,True,1.0,0.11291092328399346,133091.7010625967,8.156720400674248,0.1016131092486709,94146.65734659982,6.9077478428314825
0,kc,6,True,0.01,0.11315133210363323,110931.43423049683,8.081749163079856,0.10210366651509305,94158.17084764267,7.017300673758209
0,kc,6,True,0.05,0.11331779416307887,122307.20555819495,7.960423057051449,0.10302051511284072,97673.7016412545,7.131042134767607
0,kc,6,True,0.1,0.11237726928002069,115816.74056836692,7.962206268380615,0.10650651001667015,100003.7242112528,7.415409253246762
0,kc,6,True,0.2,0.11230851419243085,123105.20444188044,8.107041799296406,0.10675277590624063,100696.9698760447,7.4849275256545775
0,kc,6,True,0.35,0.11287461872004884,118411.00891698527,7.982935847127084,0.10362764161439243,97001.54158124281,7.126527315625197
0,kc,6,True,0.6,0.1124486634138015,123102.89007071672,8.098127335445419,0.10250985414778711,97040.21177988642,7.116193769955196
0,kc,6,True,0.8,0.11319996281722891,125644.6866661844,7.874510400313964,0.10297490121747964,96026.84181166782,7.040764488309965
0,kc,6,True,1.0,0.1131024255426549,129346.54940913533,8.04104268774829,0.10428931602738008,97947.09178546765,7.084161577402936
0,kc,7,True,1.0,0.11435684681687705,121133.00224580216,8.192529559707356,0.10866831331268881,102561.60413147097,7.66678036920774
0,kc,7,True,0.01,0.11377331417976203,126628.1571523398,8.052835491804183,0.10805242633587153,99899.63811083321,7.5626127425502245
0,kc,7,True,0.05,0.11359458405411337,112886.6669767562,7.99496217682517,0.10645259247607815,99055.79888350121,7.512085852418872
0,kc,7,True,0.1,0.11224691004965742,117579.49278289574,7.827202340636672,0.10590656336079349,99515.1792183439,7.367776087453123
0,kc,7,True,0.2,0.11261442565022049,124776.63047052083,7.885632333614939,0.10565266943315137,98059.9276932591,7.352513592186314
0,kc,7,True,0.35,0.11258281968901894,115935.0534832269,8.075397787621833,0.10724156848304155,101312.04089008071,7.452763130686474
0,kc,7,True,0.6,0.11446215932209966,133031.75425215,7.988278015141613,0.09805858064169241,90981.3145031315,6.623862814547893
0,kc,7,True,0.8,0.11312437467038927,118960.07569821378,7.955698407265464,0.1060356795766332,101506.41321059981,7.339480565777095
0,kc,7,True,1.0,0.11432576345098484,121004.64874298117,8.185501462912454,0.10669014382476204,100002.49073061324,7.445713797814224
0,kc,8,True,1.0,0.11263730400752815,105433.5663359957,7.890844264502246,0.1047608153823481,97440.38039838558,7.234287797278604
0,kc,8,True,0.01,0.11248506539826199,121682.18341897742,7.872302576090065,0.10545627307806527,98246.57720048077,7.341417700304021
0,kc,8,True,0.05,0.11272090442573823,122904.46300500711,8.055329279498386,0.1029468474587184,94379.29891040405,7.0840490869728265
0,kc,8,True,0.1,0.11252386688841257,130243.72978672205,7.76142458449989,0.1036462974956899,98706.82850369869,7.128744917358917
0,kc,8,True,0.2,0.11254386165138275,121463.09306592734,7.92340869575481,0.10386225166435745,96045.56283615055,7.285347782024965
0,kc,8,True,0.35,0.11134650323720605,120224.84622432402,7.768704369726724,0.10178314156167781,95583.71498667347,6.977673837645279
0,kc,8,True,0.6,0.11413225122806349,129962.7313904597,7.972965147591752,0.10563299607737013,97997.3296396615,7.329434110845284
0,kc,8,True,0.8,0.11213509903206047,122709.8677715392,7.7878148236039015,0.10181785026101142,93035.50197939128,6.947961908545215
0,kc,8,True,1.0,0.11391954806060409,122989.85404971306,8.058672128596095,0.10226543316675936,96588.2352301506,6.95034958964649
0,kc,9,True,1.0,0.1137679883507365,120364.11150089891,8.112918460119197,0.10547406652677321,100046.14619529626,7.3403956597346065
0,kc,9,True,0.01,0.1139573545266547,115498.77177069314,8.09211420852171,0.10931485803071475,102799.06177358118,7.73439478316662
0,kc,9,True,0.05,0.11497041981541763,121230.76494748604,8.164042413414997,0.10277088979299723,95788.23449251366,7.055126763943946
0,kc,9,True,0.1,0.11397746249632842,121897.30005350152,8.071474570255688,0.10706798901114219,99007.05155656715,7.5093808991583275
0,kc,9,True,0.2,0.1119560257846921,122422.70002763359,7.87240088757391,0.10146119009634423,94869.8695547112,6.908187060190713
0,kc,9,True,0.35,0.11204181845604984,128199.46349856022,7.82272252739252,0.10218984072386743,93854.08112483175,6.958199669265586
