,Dataset,isMasked,MALE_test,RMSE_test,MAPE_test,MALE_train,RMSE_train,MAPE_train
0,FC,False,0.09765557702184151,22986.49335585145,6.3072315221277,0.0932067319832857,21915.228254476555,5.988083962116029
0,KC,False,0.11262634546017562,123221.20999454339,7.905487642789401,0.10732310729069698,102809.16575757827,7.495933378330497
0,POA,False,0.13619112158968188,92535.94554541848,8.75770573598285,0.13014011984692223,90857.73909434996,7.922402905347109
0,SP,False,0.14446295807587717,161998.6630962956,10.949690051020392,0.13869121168827325,158058.04055672052,10.24223272494606
0,FC,True,0.09897488259305186,23060.049609785463,6.446904761904815,0.09383231119078725,21806.419627603125,6.09124167228067
0,KC,True,0.1139399029677894,122678.57147850863,8.044828567813777,0.10536394717883382,98848.0640022428,7.206860082950657
0,POA,True,0.14396441170482432,95581.58917835896,9.782062754409798,0.1364486223173237,93468.07542403605,8.578666428843228
0,SP,True,0.1333643948947996,156473.27341428248,9.310287067356274,0.12640480864164713,148857.33609663646,8.515038008130093
